,Dataname,Ontologyname,score
1396,TIMESTAMP,integratedLightingType,0.344
1397,TIMESTAMP,internalControl,0.356
1398,TIMESTAMP,ip_address,0.353
1399,TIMESTAMP,isAbout,0.472
1400,TIMESTAMP,isAccomplishedBy,0.302
1401,TIMESTAMP,isActedBy,0.409
1402,TIMESTAMP,isAirConditionedVolumeOf,0.373
1403,TIMESTAMP,isAreaOf,0.416
1404,TIMESTAMP,isAssociatedKPIOf,0.355
1405,TIMESTAMP,isAssociatedObjectOf,0.3
1406,TIMESTAMP,isAssociatedZoneOf,0.442
1407,TIMESTAMP,isAssumptionOf,0.297
1408,TIMESTAMP,isBeginningOf,0.474
1409,TIMESTAMP,isBehaviorOf,0.431
1410,TIMESTAMP,isBuildingTypeOf,0.343
1411,TIMESTAMP,isCalculationComponentOf,0.342
1412,TIMESTAMP,isCalculationModelOf,0.334
1413,TIMESTAMP,isCalculationOf,0.391
1414,TIMESTAMP,isCommandOf,0.34
1415,TIMESTAMP,isComposedBy,0.382
1416,TIMESTAMP,isConstantOf,0.51
1417,TIMESTAMP,isContainedIn,0.349
1418,TIMESTAMP,isControlledByDevice,0.336
1419,TIMESTAMP,isDefinedBy,0.461
1420,TIMESTAMP,isDeterminantOf,0.381
1421,TIMESTAMP,isDirectionOf,0.435
1422,TIMESTAMP,isDisaggregationOf,0.41
1423,TIMESTAMP,isEndOf,0.423
1424,TIMESTAMP,isEquationOf,0.387
1425,TIMESTAMP,isEquipmentParameterOf,0.374
1426,TIMESTAMP,isEquipmentTypeOf,0.332
1427,TIMESTAMP,isEvaluationTimeStepOf,0.561
1428,TIMESTAMP,isExperiencedBy,0.462
1429,TIMESTAMP,isExtWallOf,0.386
1430,TIMESTAMP,isExtWindowOf,0.428
1431,TIMESTAMP,isExternal,0.328
1432,TIMESTAMP,isFeatureOfInterestOf,0.315
1433,TIMESTAMP,isFloorOf,0.409
1434,TIMESTAMP,isForecastOf,0.426
1435,TIMESTAMP,isFreeHanging,0.383
1436,TIMESTAMP,isGuarded,0.424
1437,TIMESTAMP,isIlluminated,0.393
1438,TIMESTAMP,isIn,0.385
1439,TIMESTAMP,isInfluencedBy,0.44
1440,TIMESTAMP,isInputOf,0.391
1441,TIMESTAMP,isLocationOf,0.374
1442,TIMESTAMP,isMathematicalModelOf,0.31
1443,TIMESTAMP,isMeasuredByDevice,0.378
1444,TIMESTAMP,isMeasuredIn,0.443
1445,TIMESTAMP,isNeutralPrimaryTerminalAvailable,0.293
1446,TIMESTAMP,isNeutralSecondaryTerminalAvailable,0.293
1447,TIMESTAMP,isObservationResultOf,0.38
1448,TIMESTAMP,isObservationSamplingTimeOf,0.551
1449,TIMESTAMP,isObservedPropertyOf,0.371
1450,TIMESTAMP,isOccupancyParameterOf,0.402
1451,TIMESTAMP,isOccupantOf,0.353
1452,TIMESTAMP,isOfferedBy,0.365
1453,TIMESTAMP,isOutputOf,0.391
1454,TIMESTAMP,isPausable,0.381
1455,TIMESTAMP,isPerformanceGoalOf,0.352
1456,TIMESTAMP,isPhotovoltaicTypeOf,0.345
1457,TIMESTAMP,isPluggableOutlet,0.262
1458,TIMESTAMP,isPropertyOf,0.348
1459,TIMESTAMP,isProvidedBy,0.367
1460,TIMESTAMP,isRoofOf,0.319
1461,TIMESTAMP,isScheduleOf,0.579
1462,TIMESTAMP,isSpaceOf,0.413
1463,TIMESTAMP,isSpeedOf,0.463
1464,TIMESTAMP,isStoppable,0.445
1465,TIMESTAMP,isSuppliedBy,0.374
1466,TIMESTAMP,isU-valueOf,0.444
1467,TIMESTAMP,isUnitOf,0.438
1468,TIMESTAMP,isUsedFor,0.411
1469,TIMESTAMP,isVariableOf,0.443
1470,TIMESTAMP,isVersionOf,0.437
1471,TIMESTAMP,isWaterStorageHeater,0.323
1472,TIMESTAMP,is_located_at,0.349
1473,TIMESTAMP,issued,0.43
1474,TIMESTAMP,issuedBy,0.448
1475,TIMESTAMP,item,0.397
1476,TIMESTAMP,kp,0.395
1477,TIMESTAMP,label,0.378
1478,TIMESTAMP,lampBallastType,0.302
1479,TIMESTAMP,lampCompensationType,0.336
1480,TIMESTAMP,language,0.377
1481,TIMESTAMP,lastName,0.422
1482,TIMESTAMP,lat,0.416
1483,TIMESTAMP,leadsTo,0.349
1484,TIMESTAMP,legend,0.35
1485,TIMESTAMP,length,0.631
1486,TIMESTAMP,license,0.387
1487,TIMESTAMP,listening,0.483
1488,TIMESTAMP,live_in,0.432
1489,TIMESTAMP,locatedIn,0.355
1490,TIMESTAMP,located_at,0.356
1491,TIMESTAMP,located_in,0.355
1492,TIMESTAMP,location,0.368
1493,TIMESTAMP,logging_interval,0.532
1494,TIMESTAMP,logical_node,0.314
1495,TIMESTAMP,long,0.563
1496,TIMESTAMP,lower,0.371
1497,TIMESTAMP,lower_limit,0.385
1498,TIMESTAMP,madeBySensor,0.353
1499,TIMESTAMP,makesMeasurement,0.422
1500,TIMESTAMP,manualOverride,0.329
1501,TIMESTAMP,maxCyclesPerDay,0.632
1502,TIMESTAMP,max_active_power,0.411
1503,TIMESTAMP,max_reactive_power,0.345
1504,TIMESTAMP,meansOfNotification,0.399
1505,TIMESTAMP,measuresProperty,0.398
1506,TIMESTAMP,mechanicalOperated,0.32
1507,TIMESTAMP,mediaSource,0.405
1508,TIMESTAMP,modified,0.392
1509,TIMESTAMP,modified_at,0.41
1510,TIMESTAMP,motorDriveType,0.254
1511,TIMESTAMP,motorEnclosureType,0.263
1512,TIMESTAMP,name,0.435
1513,TIMESTAMP,network,0.393
1514,TIMESTAMP,next,0.433
1515,TIMESTAMP,nodeRemoteControllable,0.235
1516,TIMESTAMP,nomialEfficiency,0.377
1517,TIMESTAMP,nominalEfficiency,0.484
1518,TIMESTAMP,nominalPower,0.42
1519,TIMESTAMP,note,0.422
1520,TIMESTAMP,notificationPreference,0.433
1521,TIMESTAMP,number,0.454
1522,TIMESTAMP,numberOfBlades,0.4
1523,TIMESTAMP,numberOfCells,0.424
1524,TIMESTAMP,numberOfCircuits,0.388
1525,TIMESTAMP,numberOfGangs,0.402
1526,TIMESTAMP,numberOfPanels,0.377
1527,TIMESTAMP,numberOfRows,0.329
1528,TIMESTAMP,numberOfSections,0.446
1529,TIMESTAMP,numberOsSockets,0.306
1530,TIMESTAMP,observationResult,0.397
1531,TIMESTAMP,observationSamplingTime,0.565
1532,TIMESTAMP,observedProperty,0.373
1533,TIMESTAMP,observes,0.543
1534,TIMESTAMP,ofActivity,0.448
1535,TIMESTAMP,ofEvent,0.39
1536,TIMESTAMP,offers,0.379
1537,TIMESTAMP,openingHours,0.495
1538,TIMESTAMP,opening_hours,0.495
1539,TIMESTAMP,operatingMode,0.361
1540,TIMESTAMP,operation,0.367
1541,TIMESTAMP,operation_sequence,0.41
1542,TIMESTAMP,operator,0.337
1543,TIMESTAMP,ordered_list,0.378
1544,TIMESTAMP,organizationID,0.362
1545,TIMESTAMP,organizationName,0.415
1546,TIMESTAMP,orientation,0.438
1547,TIMESTAMP,origin,0.398
1548,TIMESTAMP,otherConversionSystemTypeNotes,0.375
1549,TIMESTAMP,owner,0.368
1550,TIMESTAMP,partOf,0.422
1551,TIMESTAMP,pattern,0.459
1552,TIMESTAMP,patternType,0.387
1553,TIMESTAMP,performedBy,0.341
1554,TIMESTAMP,phaseToPhaseVoltage,0.476
1555,TIMESTAMP,phaseType,0.428
1556,TIMESTAMP,phaseVoltage,0.489
1557,TIMESTAMP,pipeConnectionEnum,0.363
1558,TIMESTAMP,placementType,0.335
1559,TIMESTAMP,player,0.389
1560,TIMESTAMP,powerFactor,0.418
1561,TIMESTAMP,prefLabel,0.372
1562,TIMESTAMP,preferredNamespacePrefix,0.395
1563,TIMESTAMP,preferredNamespaceUri,0.343
1564,TIMESTAMP,previous,0.495
1565,TIMESTAMP,primary_current,0.384
1566,TIMESTAMP,primary_voltage,0.369
1567,TIMESTAMP,producesEnergy,0.439
1568,TIMESTAMP,producesEnergyType,0.416
1569,TIMESTAMP,professionalRegistry,0.31
1570,TIMESTAMP,providesTo,0.391
1571,TIMESTAMP,publisher,0.446
1572,TIMESTAMP,questionNumber,0.423
1573,TIMESTAMP,radius,0.391
1574,TIMESTAMP,rangeIncludes,0.411
1575,TIMESTAMP,reactiveEnergyExport,0.33
1576,TIMESTAMP,reactiveEnergyImport,0.334
1577,TIMESTAMP,reactivePower,0.315
1578,TIMESTAMP,reactive_power,0.315
1579,TIMESTAMP,readOutType,0.35
1580,TIMESTAMP,readable_name,0.377
1581,TIMESTAMP,recommendations,0.414
1582,TIMESTAMP,refDevice,0.425
1583,TIMESTAMP,refTargetDevice,0.378
1584,TIMESTAMP,ref_building,0.419
1585,TIMESTAMP,refrigerantClass,0.384
1586,TIMESTAMP,region,0.442
1587,TIMESTAMP,related_sensor,0.375
1588,TIMESTAMP,relatesToMeasurement,0.443
1589,TIMESTAMP,relatesToProperty,0.377
1590,TIMESTAMP,relativeOccupancyRatio,0.387
1591,TIMESTAMP,remoteReading,0.368
1592,TIMESTAMP,repetitionsTotal,0.52
1593,TIMESTAMP,represents,0.387
1594,TIMESTAMP,responsibleTo,0.385
1595,TIMESTAMP,reverse_action,0.377
1596,TIMESTAMP,rights,0.435
1597,TIMESTAMP,role,0.367
1598,TIMESTAMP,roughness,0.427
1599,TIMESTAMP,routePreference,0.435
1600,TIMESTAMP,routeType,0.377
1601,TIMESTAMP,sample_interval,0.483
1602,TIMESTAMP,sample_rate,0.439
1603,TIMESTAMP,scope,0.44
1604,TIMESTAMP,scopeNote,0.433
1605,TIMESTAMP,secondaryCurrentType,0.379
1606,TIMESTAMP,secondary_current,0.375
1607,TIMESTAMP,secondary_voltage,0.364
1608,TIMESTAMP,seeAlso,0.386
1609,TIMESTAMP,sequenceID,0.391
1610,TIMESTAMP,sequenceRemoteControllable,0.291
1611,TIMESTAMP,serial_number,0.463
1612,TIMESTAMP,set_value,0.401
1613,TIMESTAMP,shadingDeviceType,0.354
1614,TIMESTAMP,size,0.434
1615,TIMESTAMP,slot,0.43
1616,TIMESTAMP,socketNumber,0.36
1617,TIMESTAMP,socketType,0.266
1618,TIMESTAMP,softwareReference,0.411
1619,TIMESTAMP,source,0.375
1620,TIMESTAMP,speed,0.478
1621,TIMESTAMP,speedFactor,0.497
1622,TIMESTAMP,sprayType,0.313
1623,TIMESTAMP,standard,0.429
1624,TIMESTAMP,startedAtTime,0.564
1625,TIMESTAMP,staticDescription,0.343
1626,TIMESTAMP,status,0.401
1627,TIMESTAMP,storageType,0.317
1628,TIMESTAMP,storesEnergy,0.433
1629,TIMESTAMP,storesEnergyType,0.406
1630,TIMESTAMP,sub_category,0.352
1631,TIMESTAMP,supplier_name,0.368
1632,TIMESTAMP,suppliesTo,0.455
1633,TIMESTAMP,supported_network,0.344
1634,TIMESTAMP,supported_protocol,0.396
1635,TIMESTAMP,supportsReselection,0.37
1636,TIMESTAMP,supportsSingleSlotSchedulingOnly,0.363
1637,TIMESTAMP,switchFunction,0.349
1638,TIMESTAMP,tap_position,0.375
1639,TIMESTAMP,taskIdentifier,0.391
1640,TIMESTAMP,td,0.402
1641,TIMESTAMP,temperatureClassification,0.482
1642,TIMESTAMP,text,0.43
1643,TIMESTAMP,thdCurrent,0.434
1644,TIMESTAMP,thdVoltage,0.416
1645,TIMESTAMP,ti,0.333
1646,TIMESTAMP,timeDuration,0.696
1647,TIMESTAMP,time_stamp,0.655
1648,TIMESTAMP,title,0.42
1649,TIMESTAMP,topDataProperty,0.305
1650,TIMESTAMP,topObjectProperty,0.259
1651,TIMESTAMP,totalActiveEnergyExport,0.402
1652,TIMESTAMP,totalActiveEnergyImport,0.423
1653,TIMESTAMP,totalActivePower,0.41
1654,TIMESTAMP,totalApparentEnergyExport,0.412
1655,TIMESTAMP,totalApparentEnergyImport,0.445
1656,TIMESTAMP,totalApparentPower,0.403
1657,TIMESTAMP,totalDisplacementPowerFactor,0.345
1658,TIMESTAMP,totalPowerFactor,0.407
1659,TIMESTAMP,totalReactiveEnergyExport,0.329
1660,TIMESTAMP,totalReactiveEnergyImport,0.334
1661,TIMESTAMP,totalReactivePower,0.321
1662,TIMESTAMP,totalSequencesCountMax,0.448
1663,TIMESTAMP,transformerVectorGroup,0.295
1664,TIMESTAMP,triggersEventActionConsume,0.431
1665,TIMESTAMP,triggersEventActionProduce,0.367
1666,TIMESTAMP,type,0.34
1667,TIMESTAMP,upper,0.326
1668,TIMESTAMP,uses,0.427
1669,TIMESTAMP,valueSource,0.371
1670,TIMESTAMP,valveMechanism,0.251
1671,TIMESTAMP,valveOperation,0.271
1672,TIMESTAMP,valvePattern,0.336
1673,TIMESTAMP,versionInfo,0.41
1674,TIMESTAMP,voltage,0.428
1675,TIMESTAMP,voltage_level,0.404
1676,TIMESTAMP,waterFlowControlSystemType,0.339
1677,TIMESTAMP,width,0.428
1678,TIMESTAMP,writable,0.431
1679,TIMESTAMP,yearOfInstallation,0.488
1680,LOCATION,EPnren,0.325
1681,LOCATION,EPren,0.39
1682,LOCATION,EnergyConversionSystemType,0.359
1683,LOCATION,Owner,0.661
1684,LOCATION,acceptedPaymentMethod,0.442
1685,LOCATION,accessType,0.545
1686,LOCATION,accommodationCapacity,0.488
1687,LOCATION,accompanying,0.598
1688,LOCATION,accomplishes,0.408
1689,LOCATION,accuracy,0.613
1690,LOCATION,acquaintanceOf,0.535
1691,LOCATION,activeEnergyExport,0.394
1692,LOCATION,activeEnergyImport,0.371
1693,LOCATION,activePower,0.457
1694,LOCATION,activeRepetitionNumber,0.445
1695,LOCATION,activeSlotNumber,0.519
1696,LOCATION,active_power,0.457
1697,LOCATION,actsTo,0.476
1698,LOCATION,actsUpon,0.459
1699,LOCATION,additionalInformation,0.588
1700,LOCATION,address,0.66
1701,LOCATION,adjacentTo,0.711
1702,LOCATION,age,0.56
1703,LOCATION,allowedVehicleType,0.455
1704,LOCATION,alt,0.56
1705,LOCATION,alternateName,0.561
1706,LOCATION,alternativesCount,0.516
1707,LOCATION,alternativesGroupID,0.414
1708,LOCATION,amperage,0.445
1709,LOCATION,answer,0.591
1710,LOCATION,apparentEnergyExport,0.434
1711,LOCATION,apparentEnergyImport,0.426
1712,LOCATION,apparentPower,0.505
1713,LOCATION,application,0.615
1714,LOCATION,area,0.704
1715,LOCATION,areaServed,0.633
1716,LOCATION,arrangement,0.649
1717,LOCATION,assignedRoute,0.604
1718,LOCATION,atTime,0.599
1719,LOCATION,attendee,0.495
1720,LOCATION,attendeeOf,0.48
1721,LOCATION,availableCapacity,0.57
1722,LOCATION,base,0.604
1723,LOCATION,belongsTo,0.531
1724,LOCATION,bladeAction,0.505
1725,LOCATION,bladeEdge,0.457
1726,LOCATION,bladeShape,0.511
1727,LOCATION,buildingInfo,0.534
1728,LOCATION,capacity,0.546
1729,LOCATION,capacityControl,0.489
1730,LOCATION,capacityControlType,0.467
1731,LOCATION,capacityPeople,0.479
1732,LOCATION,certificateCode,0.394
1733,LOCATION,certificateObject,0.451
1734,LOCATION,certifierCategory,0.368
1735,LOCATION,certifierCode,0.298
1736,LOCATION,changeNote,0.488
1737,LOCATION,chargeType,0.456
1738,LOCATION,cheapest,0.486
1739,LOCATION,circuitType,0.486
1740,LOCATION,citation,0.566
1741,LOCATION,climaticZone,0.476
1742,LOCATION,colorAppearance,0.525
1743,LOCATION,colorRenderingIndex,0.436
1744,LOCATION,comment,0.513
1745,LOCATION,composes,0.424
1746,LOCATION,connectedTo,0.599
1747,LOCATION,connected_actuator,0.418
1748,LOCATION,connected_sensor,0.548
1749,LOCATION,consistsOf,0.59
1750,LOCATION,consumesEnergy,0.384
1751,LOCATION,consumesEnergyType,0.429
1752,LOCATION,contactDetails,0.572
1753,LOCATION,contactPoint,0.632
1754,LOCATION,contain_of,0.579
1755,LOCATION,contains,0.6
1756,LOCATION,containsAssumption,0.558
1757,LOCATION,containsConstant,0.514
1758,LOCATION,containsEquation,0.455
1759,LOCATION,containsU-value,0.511
1760,LOCATION,containsVariable,0.48
1761,LOCATION,context,0.628
1762,LOCATION,contributor,0.515
1763,LOCATION,controlStrategy,0.516
1764,LOCATION,control_asset,0.486
1765,LOCATION,controll_asset,0.439
1766,LOCATION,controlled_asset,0.479
1767,LOCATION,controlled_property,0.509
1768,LOCATION,controlsProperty,0.487
1769,LOCATION,cost,0.583
1770,LOCATION,country,0.616
1771,LOCATION,created,0.585
1772,LOCATION,created_at,0.643
1773,LOCATION,creator,0.597
1774,LOCATION,current,0.625
1775,LOCATION,currentUseThermal,0.488
1776,LOCATION,current_level,0.544
1777,LOCATION,dataProvider,0.574
1778,LOCATION,data_provider,0.574
1779,LOCATION,date,0.607
1780,LOCATION,dateCreated,0.607
1781,LOCATION,dateEnergyMeteringStarted,0.381
1782,LOCATION,dateModified,0.546
1783,LOCATION,dateObserved,0.589
1784,LOCATION,dateObservedFrom,0.571
1785,LOCATION,dateObservedTo,0.579
1786,LOCATION,dateOfExpiration,0.447
1787,LOCATION,dateOfInspection,0.556
1788,LOCATION,dateOfIssue,0.53
1789,LOCATION,definition,0.528
1790,LOCATION,deliversEnergy,0.456
1791,LOCATION,deliversEnergyType,0.463
1792,LOCATION,description,0.608
1793,LOCATION,destination,0.71
1794,LOCATION,domainIncludes,0.527
1795,LOCATION,duration,0.537
1796,LOCATION,dynamicDescription,0.513
1797,LOCATION,editorialNote,0.472
1798,LOCATION,endShapeType,0.469
1799,LOCATION,endedAtTime,0.558
1800,LOCATION,energyCarrierType,0.423
1801,LOCATION,energyConsumedBy,0.443
1802,LOCATION,energyConsumption,0.446
1803,LOCATION,energyConversionSystemCode,0.291
1804,LOCATION,energyDeliveredBy,0.435
1805,LOCATION,energyPerformance,0.506
1806,LOCATION,energyPerformanceReference,0.486
1807,LOCATION,energyProducedBy,0.439
1808,LOCATION,energySource,0.565
1809,LOCATION,energyStoredBy,0.526
1810,LOCATION,energySystemCategory,0.464
1811,LOCATION,energyTypeConsumedBy,0.468
1812,LOCATION,energyTypeDeliveredBy,0.451
1813,LOCATION,energyTypeProducedBy,0.457
1814,LOCATION,energyTypeStoredBy,0.539
1815,LOCATION,evaporationCoolant,0.268
1816,LOCATION,evaporationMediumType,0.307
1817,LOCATION,event,0.608
1818,LOCATION,eventID,0.517
1819,LOCATION,eventOf,0.566
1820,LOCATION,example,0.542
1821,LOCATION,excludedFor,0.514
1822,LOCATION,experiences,0.529
1823,LOCATION,failPosition,0.629
1824,LOCATION,familiarWith,0.629
1825,LOCATION,featureOfInterest,0.547
1826,LOCATION,finishColor,0.413
1827,LOCATION,fireExit,0.467
1828,LOCATION,firstName,0.588
1829,LOCATION,floors_above_ground,0.371
1830,LOCATION,floors_below_ground,0.359
1831,LOCATION,flow,0.46
1832,LOCATION,flowArrangement,0.511
1833,LOCATION,forPerson,0.579
1834,LOCATION,forSpace,0.564
1835,LOCATION,frameSize,0.531
1836,LOCATION,frameType,0.442
1837,LOCATION,frequency,0.568
1838,LOCATION,gender,0.557
1839,LOCATION,geo,0.585
1840,LOCATION,geoPointOf,0.627
1841,LOCATION,greenest,0.451
1842,LOCATION,groupSubscription,0.477
1843,LOCATION,hadPrimarySource,0.537
1844,LOCATION,hasAbility,0.489
1845,LOCATION,hasActivityStatus,0.474
1846,LOCATION,hasAirConditionedVolume,0.383
1847,LOCATION,hasAppliedEventActionConsume,0.391
1848,LOCATION,hasAppliedEventActionProduce,0.413
1849,LOCATION,hasArea,0.599
1850,LOCATION,hasAssociatedKPI,0.372
1851,LOCATION,hasAssociatedObject,0.507
1852,LOCATION,hasAssociatedZone,0.532
1853,LOCATION,hasAvailabilityStatus,0.621
1854,LOCATION,hasBeginning,0.486
1855,LOCATION,hasBehavior,0.461
1856,LOCATION,hasBuildingType,0.446
1857,LOCATION,hasCalculation,0.508
1858,LOCATION,hasCalculationComponent,0.455
1859,LOCATION,hasCalculationModel,0.458
1860,LOCATION,hasCommand,0.488
1861,LOCATION,hasCongestion,0.48
1862,LOCATION,hasDefrost,0.301
1863,LOCATION,hasDescription,0.521
1864,LOCATION,hasDeterminant,0.353
1865,LOCATION,hasDeviationState,0.389
1866,LOCATION,hasDirection,0.59
1867,LOCATION,hasDisaggregation,0.324
1868,LOCATION,hasEnd,0.484
1869,LOCATION,hasEnergy,0.466
1870,LOCATION,hasEnergyConversionSystem,0.326
1871,LOCATION,hasEquipmentParameter,0.5
1872,LOCATION,hasEquipmentType,0.496
1873,LOCATION,hasEvaluationTimeStep,0.424
1874,LOCATION,hasExtWall,0.342
1875,LOCATION,hasExtWindow,0.333
1876,LOCATION,hasExteriorInsulation,0.374
1877,LOCATION,hasFitnessStatus,0.483
1878,LOCATION,hasFloor,0.508
1879,LOCATION,hasForecast,0.452
1880,LOCATION,hasFunction,0.464
1881,LOCATION,hasHotGasBypass,0.367
1882,LOCATION,hasImpact,0.431
1883,LOCATION,hasInfluenceOn,0.394
1884,LOCATION,hasInput,0.43
1885,LOCATION,hasIntensity,0.493
1886,LOCATION,hasKPIDefinition,0.305
1887,LOCATION,hasLocation,0.879
1888,LOCATION,hasLock,0.45
1889,LOCATION,hasManufacturer,0.51
1890,LOCATION,hasMathML,0.396
1891,LOCATION,hasMathematicalModel,0.413
1892,LOCATION,hasMember,0.457
1893,LOCATION,hasMeterReading,0.367
1894,LOCATION,hasMeterReadingType,0.351
1895,LOCATION,hasModel,0.45
1896,LOCATION,hasMotionState,0.465
1897,LOCATION,hasName,0.555
1898,LOCATION,hasNavigationalState,0.496
1899,LOCATION,hasNavigationalType,0.494
1900,LOCATION,hasOccupancyParameter,0.337
1901,LOCATION,hasOccupant,0.324
1902,LOCATION,hasOutput,0.391
1903,LOCATION,hasPartWinding,0.341
1904,LOCATION,hasPerformanceGoal,0.487
1905,LOCATION,hasPhotovoltaicType,0.309
1906,LOCATION,hasPrice,0.528
1907,LOCATION,hasProfile,0.514
1908,LOCATION,hasProperty,0.482
1909,LOCATION,hasQuality,0.476
1910,LOCATION,hasRoof,0.447
1911,LOCATION,hasSafetyValue,0.438
1912,LOCATION,hasSchedule,0.522
1913,LOCATION,hasSensingRange,0.531
1914,LOCATION,hasSensorType,0.495
1915,LOCATION,hasSeverity,0.444
1916,LOCATION,hasSimpleResult,0.429
1917,LOCATION,hasSpace,0.547
1918,LOCATION,hasSpeed,0.473
1919,LOCATION,hasState,0.446
1920,LOCATION,hasThresholdMeasurement,0.426
1921,LOCATION,hasTime,0.496
1922,LOCATION,hasTimestamp,0.334
1923,LOCATION,hasTurbulator,0.384
1924,LOCATION,hasTypicalConsumption,0.434
1925,LOCATION,hasUnit,0.429
1926,LOCATION,hasValue,0.518
1927,LOCATION,hasXTimesDeviated,0.357
1928,LOCATION,hasYearOfConstruction,0.4
1929,LOCATION,has_building,0.509
1930,LOCATION,has_channel,0.442
1931,LOCATION,has_email,0.432
1932,LOCATION,has_floor,0.508
1933,LOCATION,has_mobile_number,0.523
1934,LOCATION,has_room,0.503
1935,LOCATION,has_sensor,0.495
1936,LOCATION,has_sub_zone,0.429
1937,LOCATION,has_tenant,0.565
1938,LOCATION,has_zone,0.544
1939,LOCATION,heatTransferDimension,0.404
1940,LOCATION,heatTransferMedium,0.365
1941,LOCATION,heatTransferTypeEnum,0.315
1942,LOCATION,heatingDegreeDays,0.503
1943,LOCATION,height,0.602
1944,LOCATION,higher_limit,0.472
1945,LOCATION,historyNote,0.48
1946,LOCATION,id,0.57
1947,LOCATION,identifier,0.502
1948,LOCATION,image,0.626
1949,LOCATION,inXSDDateTime,0.346
1950,LOCATION,in_building,0.539
1951,LOCATION,in_floor,0.548
1952,LOCATION,in_room,0.548
1953,LOCATION,index,0.55
1954,LOCATION,inspireId,0.433
1955,LOCATION,installedIn,0.63
1956,LOCATION,integratedLightingType,0.499
1957,LOCATION,internalControl,0.491
1958,LOCATION,ip_address,0.509
1959,LOCATION,isAbout,0.531
1960,LOCATION,isAccomplishedBy,0.459
1961,LOCATION,isActedBy,0.409
1962,LOCATION,isAirConditionedVolumeOf,0.381
1963,LOCATION,isAreaOf,0.622
1964,LOCATION,isAssociatedKPIOf,0.345
1965,LOCATION,isAssociatedObjectOf,0.499
1966,LOCATION,isAssociatedZoneOf,0.54
1967,LOCATION,isAssumptionOf,0.521
1968,LOCATION,isBeginningOf,0.487
1969,LOCATION,isBehaviorOf,0.478
1970,LOCATION,isBuildingTypeOf,0.411
1971,LOCATION,isCalculationComponentOf,0.421
1972,LOCATION,isCalculationModelOf,0.454
1973,LOCATION,isCalculationOf,0.503
1974,LOCATION,isCommandOf,0.494
1975,LOCATION,isComposedBy,0.474
1976,LOCATION,isConstantOf,0.461
1977,LOCATION,isContainedIn,0.519
1978,LOCATION,isControlledByDevice,0.452
1979,LOCATION,isDefinedBy,0.507
1980,LOCATION,isDeterminantOf,0.362
1981,LOCATION,isDirectionOf,0.582
1982,LOCATION,isDisaggregationOf,0.352
1983,LOCATION,isEndOf,0.498
1984,LOCATION,isEquationOf,0.417
1985,LOCATION,isEquipmentParameterOf,0.485
1986,LOCATION,isEquipmentTypeOf,0.469
1987,LOCATION,isEvaluationTimeStepOf,0.408
1988,LOCATION,isExperiencedBy,0.459
1989,LOCATION,isExtWallOf,0.353
1990,LOCATION,isExtWindowOf,0.353
1991,LOCATION,isExternal,0.527
1992,LOCATION,isFeatureOfInterestOf,0.496
1993,LOCATION,isFloorOf,0.508
1994,LOCATION,isForecastOf,0.477
1995,LOCATION,isFreeHanging,0.378
1996,LOCATION,isGuarded,0.451
1997,LOCATION,isIlluminated,0.521
1998,LOCATION,isIn,0.57
1999,LOCATION,isInfluencedBy,0.45
2000,LOCATION,isInputOf,0.443
2001,LOCATION,isLocationOf,0.863
2002,LOCATION,isMathematicalModelOf,0.419
2003,LOCATION,isMeasuredByDevice,0.473
2004,LOCATION,isMeasuredIn,0.503
2005,LOCATION,isNeutralPrimaryTerminalAvailable,0.46
2006,LOCATION,isNeutralSecondaryTerminalAvailable,0.435
2007,LOCATION,isObservationResultOf,0.48
2008,LOCATION,isObservationSamplingTimeOf,0.453
2009,LOCATION,isObservedPropertyOf,0.464
2010,LOCATION,isOccupancyParameterOf,0.358
2011,LOCATION,isOccupantOf,0.329
2012,LOCATION,isOfferedBy,0.522
2013,LOCATION,isOutputOf,0.406
2014,LOCATION,isPausable,0.458
2015,LOCATION,isPerformanceGoalOf,0.481
2016,LOCATION,isPhotovoltaicTypeOf,0.321
2017,LOCATION,isPluggableOutlet,0.4
2018,LOCATION,isPropertyOf,0.515
2019,LOCATION,isProvidedBy,0.542
2020,LOCATION,isRoofOf,0.447
2021,LOCATION,isScheduleOf,0.49
2022,LOCATION,isSpaceOf,0.519
2023,LOCATION,isSpeedOf,0.471
2024,LOCATION,isStoppable,0.384
2025,LOCATION,isSuppliedBy,0.474
2026,LOCATION,isU-valueOf,0.423
2027,LOCATION,isUnitOf,0.41
2028,LOCATION,isUsedFor,0.522
2029,LOCATION,isVariableOf,0.44
2030,LOCATION,isVersionOf,0.459
2031,LOCATION,isWaterStorageHeater,0.392
2032,LOCATION,is_located_at,0.769
2033,LOCATION,issued,0.53
2034,LOCATION,issuedBy,0.504
2035,LOCATION,item,0.596
2036,LOCATION,kp,0.421
2037,LOCATION,label,0.526
2038,LOCATION,lampBallastType,0.424
2039,LOCATION,lampCompensationType,0.473
2040,LOCATION,language,0.47
2041,LOCATION,lastName,0.563
2042,LOCATION,lat,0.495
2043,LOCATION,leadsTo,0.548
2044,LOCATION,legend,0.451
2045,LOCATION,length,0.547
2046,LOCATION,license,0.554
2047,LOCATION,listening,0.516
2048,LOCATION,live_in,0.532
2049,LOCATION,locatedIn,0.797
2050,LOCATION,located_at,0.822
2051,LOCATION,located_in,0.797
2052,LOCATION,location,1.0
2053,LOCATION,logging_interval,0.406
