,ot_alliri,ot_classiri,ot_proertyiri
1290,http://purl.org/dc/terms/modified,,
1291,http://purl.org/dc/terms/rights,,
1292,http://purl.org/vocab/vann/preferredNamespacePrefix,,
1293,http://schema.org/domainIncludes,,
1294,http://schema.org/rangeIncludes,,
1295,http://www.w3.org/2000/01/rdf-schema#flow,,
1296,http://www.w3.org/2004/02/skos/core#changeNote,,
1297,http://www.w3.org/2004/02/skos/core#definition,,
1298,http://www.w3.org/2004/02/skos/core#editorialNote,,
1299,http://www.w3.org/2004/02/skos/core#example,,
1300,http://www.w3.org/2004/02/skos/core#historyNote,,
1301,http://www.w3.org/2004/02/skos/core#note,,
1302,http://www.w3.org/2004/02/skos/core#prefLabel,,
1303,http://www.w3.org/2004/02/skos/core#scopeNote,,
1304,http://www.w3.org/ns/prov#hadPrimarySource,,
1305,https://sargon-n5geh.netlify.app/ontology/1.0/annotation_properties/Owner,,
